Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,Month Number,ZOHO_EMAIL_1,ZOHO_EMAIL_2,NUMBER
CA186,4-Aug-18,171,171,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,6-Aug-18,342.13,342.13,7-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,7-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,8-Aug-18,-105.78,0,,105.78,455.78,0,-455.78,0,105.78,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,10-Aug-18,0,0,,0,254.42,0,-254.42,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,11-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,13-Aug-18,264.24,264.24,14-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,14-Aug-18,-290.5,0,,290.5,736.83,0,-736.83,0,290.5,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,15-Aug-18,-89.99,0,,89.99,597,0,-597,0,89.99,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,16-Aug-18,274.16,274.16,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,17-Aug-18,63.29,63.29,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,18-Aug-18,158.82,158.82,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,20-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,23-Aug-18,173.37,173.37,24-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,28-Aug-18,552.1,552.1,29-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA186,31-Aug-18,1782.29,1782.29,4-Sep-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,1-Aug-18,668.94,668.94,2-Aug-18,0,293.28,0,-293.28,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,4-Aug-18,580.52,580.52,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,7-Aug-18,2148.62,2148.62,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,9-Aug-18,741.36,741.36,10-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,10-Aug-18,2121.81,2121.81,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,11-Aug-18,1138.46,1138.46,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,13-Aug-18,2243.39,2243.39,14-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,14-Aug-18,525.93,525.93,15-Aug-18,0,176.01,0,-176.01,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,16-Aug-18,1289.58,1289.58,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,18-Aug-18,2332.88,2332.88,20-Aug-18,0,569.97,0,-569.97,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,20-Aug-18,2068.47,2068.47,21-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,21-Aug-18,1410.72,1410.72,22-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,22-Aug-18,2606.09,2606.09,23-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,23-Aug-18,1035.61,1035.61,24-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,24-Aug-18,618.11,618.11,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,25-Aug-18,831.47,831.47,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,27-Aug-18,1647.65,1647.65,28-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,29-Aug-18,2850.16,2850.16,30-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO001,30-Aug-18,564.26,564.26,31-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,2-Aug-18,1463.78,1463.78,3-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,4-Aug-18,2788,2788,6-Aug-18,0,218.37,0,-218.37,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,7-Aug-18,3955.46,3955.46,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,8-Aug-18,2970.11,2970.11,9-Aug-18,0,425.5,0,-425.5,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,10-Aug-18,2197.45,2197.45,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,11-Aug-18,1374.46,1374.46,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,13-Aug-18,3670.48,3670.48,14-Aug-18,0,249.34,0,-249.34,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,14-Aug-18,1028.64,1028.64,15-Aug-18,0,335.85,0,-335.85,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,15-Aug-18,2228.35,2228.35,16-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,16-Aug-18,2803.49,2803.49,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,18-Aug-18,3008.58,3008.58,20-Aug-18,0,155.9,0,-155.9,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,20-Aug-18,3151.99,3151.99,21-Aug-18,0,925.04,0,-925.04,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,21-Aug-18,1071.43,1071.43,22-Aug-18,0,304.06,0,-304.06,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,22-Aug-18,3177.35,3177.35,23-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,23-Aug-18,3087,3087,24-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,24-Aug-18,2368.05,2368.05,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,25-Aug-18,793.15,793.15,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,27-Aug-18,4556.14,4556.14,28-Aug-18,0,342.53,0,-342.53,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,28-Aug-18,925.61,925.61,29-Aug-18,0,281.07,0,-281.07,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,29-Aug-18,1205.32,1205.32,30-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,30-Aug-18,2171.19,2171.19,31-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CO002,31-Aug-18,2606.94,2606.94,4-Sep-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,4-Aug-18,2411.54,2411.54,6-Aug-18,0,907.78,0,-907.78,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,10-Aug-18,71.99,71.99,13-Aug-18,0,864.25,0,-864.25,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,11-Aug-18,967.46,967.46,13-Aug-18,0,1024.12,0,-1024.12,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,13-Aug-18,510.3,510.3,14-Aug-18,0,1383.03,0,-1383.03,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,14-Aug-18,1567.31,1567.31,15-Aug-18,0,1225.91,0,-1225.91,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,16-Aug-18,-35,0,,35,2887.81,0,-2887.81,0,35,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,17-Aug-18,869.03,869.03,20-Aug-18,0,2549.05,0,-2549.05,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,18-Aug-18,1609.6,1609.6,20-Aug-18,0,1191.01,0,-1191.01,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,20-Aug-18,1173.55,1173.55,21-Aug-18,0,683.72,0,-683.72,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,25-Aug-18,12.49,12.49,27-Aug-18,0,872.5,0,-872.5,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,27-Aug-18,1094.92,1094.92,28-Aug-18,0,2261.85,0,-2261.85,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,29-Aug-18,196,196,30-Aug-18,0,870.34,0,-870.34,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL001,31-Aug-18,1107.4,1107.4,4-Sep-18,0,4361.93,0,-4361.93,0,0,0,0,0,0,0,,August,8,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,1-Aug-18,256.68,256.68,2-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,2-Aug-18,234.47,234.47,3-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,3-Aug-18,330.74,330.74,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,4-Aug-18,91.91,91.91,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,6-Aug-18,312.71,312.71,7-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,7-Aug-18,279.5,279.5,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,8-Aug-18,331.26,331.26,9-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,10-Aug-18,327.38,327.38,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,11-Aug-18,0,0,,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,13-Aug-18,1065.8,1065.8,14-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,14-Aug-18,213.5,213.5,15-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,15-Aug-18,862.49,862.49,16-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,16-Aug-18,567.68,567.68,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,17-Aug-18,294.8,294.8,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,18-Aug-18,560.82,560.82,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
FL004,20-Aug-18,1690.93,1690.93,21-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
